Timestamp;HEX1_Ta_inlet (degC (Ave));HEX1_Ta_outlet (degC (Ave));HEX1_v_outlet (m/s)
26/05/2024 04:25;14.420388;19.3271564;0.7134126
26/05/2024 04:30;14.329938;19.318062;0.6831
26/05/2024 04:45;14.134906;19.256875;0.7187025
26/05/2024 04:50;14.1655452;19.2066884;0.7228102
26/05/2024 04:55;14.165446;19.16212;0.7234992
26/05/2024 05:00;14.092364;19.19424;0.72622
26/05/2024 05:15;14.244127;18.998382;0.732798
26/05/2024 05:20;14.3036732;18.9764356;0.7396518
26/05/2024 05:25;14.332358;18.8559676;0.7248644
26/05/2024 05:30;14.46761;18.878826;0.727049
26/05/2024 05:45;14.6701075;18.7529655;0.727131
26/05/2024 05:50;14.8902532;18.7337984;0.7197444
26/05/2024 05:55;14.9689632;18.6800904;0.720659
26/05/2024 06:00;14.86373;18.636876;0.724456
26/05/2024 06:15;15.209705;18.5869375;0.70734775
26/05/2024 06:20;15.3134444;18.5602612;0.7088936
26/05/2024 06:25;15.6070492;18.5087624;0.7200616
26/05/2024 06:30;15.811838;18.561854;0.728389
26/05/2024 06:45;16.117186;18.4838165;0.7247245
26/05/2024 06:50;16.1454256;18.4939708;0.7202048
26/05/2024 06:55;15.987274;18.4966768;0.7283284
26/05/2024 07:00;16.34932;18.529002;0.718873
26/05/2024 07:15;17.1542985;18.5161245;0.72982625
26/05/2024 07:20;17.7775788;18.537952;0.7205184
26/05/2024 07:25;19.1367004;18.5507876;0.7259786
26/05/2024 07:30;19.815814;18.610234;0.71461
26/05/2024 07:45;20.630153;18.7098875;0.7167855
26/05/2024 07:50;20.28884;18.7163796;0.7219808
26/05/2024 07:55;21.17819;18.7005924;0.7228806
26/05/2024 08:00;21.438586;18.859288;0.691583
26/05/2024 08:15;22.1584585;18.983664;0.7079255
26/05/2024 08:20;22.6058876;19.0612024;0.7043352
26/05/2024 08:25;22.444196;19.1666656;0.7204962
26/05/2024 08:30;23.283906;19.240044;0.68805
26/05/2024 08:45;21.8660965;19.4092055;0.731579
26/05/2024 08:50;22.1410236;19.447918;0.7291758
26/05/2024 08:55;22.3415888;19.5259064;0.7185096
26/05/2024 09:00;22.743756;19.588238;0.729577
26/05/2024 09:15;23.1799005;19.8585035;0.706865
26/05/2024 09:20;24.6625108;19.9550896;0.6998424
26/05/2024 09:25;21.2914528;20.013764;0.7302644
26/05/2024 09:30;19.878362;19.996226;0.72884
26/05/2024 09:45;21.9551485;20.2421335;0.730194
26/05/2024 09:50;24.545062;20.2964756;0.708806
26/05/2024 09:55;23.6022172;20.3768976;0.7113472
26/05/2024 10:00;22.906992;20.406078;0.72877
26/05/2024 10:15;21.601016;20.7134885;0.72258275
26/05/2024 10:20;25.6578416;20.8064528;0.694331
26/05/2024 10:25;23.5605628;20.8638636;0.7125332
26/05/2024 10:30;24.699064;20.943366;0.717385
26/05/2024 10:45;25.5769475;21.275394;0.706599
26/05/2024 10:50;25.209068;21.2569576;0.7076206
26/05/2024 10:55;24.72348;21.2268952;0.7211892
26/05/2024 11:00;26.397838;21.316828;0.703273
26/05/2024 11:15;24.8228665;21.5237445;0.70350825
26/05/2024 11:20;26.0093088;21.5966456;0.7107028
26/05/2024 11:25;27.4454664;21.671772;0.6793574
26/05/2024 11:30;24.362006;21.714648;0.73033
26/05/2024 11:45;26.406227;21.8326905;0.68049175
26/05/2024 11:50;26.7040364;21.8982596;0.6889836
26/05/2024 11:55;26.1348936;21.9173232;0.6926158
26/05/2024 12:00;26.24514;21.987422;0.683679
26/05/2024 12:15;26.7788275;22.128063;0.6748235
26/05/2024 12:20;26.4000496;22.2226172;0.6988854
26/05/2024 12:25;26.4965676;22.2900564;0.6938274
26/05/2024 12:30;28.548146;22.259006;0.691621
26/05/2024 12:45;27.5229085;22.442106;0.6726465
26/05/2024 12:50;26.4978072;22.4624984;0.701714
26/05/2024 12:55;26.1304044;22.5254;0.6943462
26/05/2024 13:00;25.494568;22.560504;0.70939
26/05/2024 13:15;28.1939575;22.7284105;0.65503275
26/05/2024 13:20;28.2456216;22.7477344;0.6676324
26/05/2024 13:25;28.4516644;22.7605636;0.6507086
26/05/2024 13:30;25.869584;22.801624;0.705917
26/05/2024 13:45;25.8470805;22.849507;0.706176
26/05/2024 13:50;27.95172;22.9140476;0.672037
26/05/2024 13:55;27.0477432;22.9796904;0.6558978
26/05/2024 14:00;27.767978;22.994922;0.686272
26/05/2024 14:15;27.607431;23.0138375;0.697146
26/05/2024 14:20;26.3806492;23.1095048;0.7032372
26/05/2024 14:25;26.41593;23.0842452;0.7028388
26/05/2024 14:30;25.325814;23.036904;0.716357
26/05/2024 14:45;27.377334;23.1636195;0.68553275
26/05/2024 14:50;26.5530316;23.2494972;0.701752
26/05/2024 14:55;27.143222;23.2191148;0.7139432
26/05/2024 15:00;26.62102;23.259488;0.713833
26/05/2024 15:15;27.828335;23.3356695;0.69159275
26/05/2024 15:20;27.0925804;23.373958;0.7078224
26/05/2024 15:25;26.093968;23.370252;0.712343
26/05/2024 15:30;28.251032;23.451812;0.672508
26/05/2024 15:45;25.8979955;23.4734925;0.72398625
26/05/2024 15:50;26.6973036;23.5617124;0.7064084
26/05/2024 15:55;27.1849892;23.5954088;0.6893258
26/05/2024 16:00;25.837134;23.55403;0.729921
26/05/2024 16:15;26.2772065;23.650792;0.7031495
26/05/2024 16:20;27.2623476;23.7546188;0.7068032
26/05/2024 16:25;26.3755284;23.8114672;0.711325
26/05/2024 16:30;26.075218;23.823326;0.712421
26/05/2024 16:45;25.7830205;23.9150945;0.709092
26/05/2024 16:50;26.0888736;23.964174;0.7044764
26/05/2024 16:55;28.2033572;23.97271;0.7045856
26/05/2024 17:00;26.054474;23.996678;0.712217
26/05/2024 17:15;25.75029;24.187592;0.707883
26/05/2024 17:20;25.3256712;24.26382;0.7128346
26/05/2024 17:25;24.9228256;24.3285996;0.7139022
26/05/2024 17:30;24.808106;24.318782;0.699974
26/05/2024 17:45;25.5786345;24.464778;0.70164125
26/05/2024 17:50;25.4490524;24.4951544;0.7080572
26/05/2024 17:55;24.603726;24.4726552;0.7108648
26/05/2024 18:00;24.474056;24.452064;0.71104
26/05/2024 18:15;24.63069;24.47371;0.67674725
26/05/2024 18:20;24.5796048;24.4232972;0.6774934
26/05/2024 18:25;24.4186268;24.4347784;0.6963826
26/05/2024 18:30;24.535478;24.371072;0.679446
26/05/2024 18:45;23.5960055;24.2835625;0.7080965
26/05/2024 18:50;23.586932;24.2639552;0.7218054
26/05/2024 18:55;23.5401556;24.271814;0.7217596
26/05/2024 19:00;23.458482;24.153934;0.717012
26/05/2024 19:15;23.154438;24.0762505;0.7148815
26/05/2024 19:20;23.014004;24.0037116;0.7051678
26/05/2024 19:25;22.8555536;23.947066;0.6911454
26/05/2024 19:30;22.835506;23.923678;0.722475
26/05/2024 19:45;22.579732;23.7021605;0.726665
26/05/2024 19:50;22.4259272;23.6525312;0.7140136
26/05/2024 19:55;22.383898;23.5922628;0.7144356
26/05/2024 20:00;22.594654;23.591056;0.709773
26/05/2024 20:15;22.3406165;23.424268;0.7227295
26/05/2024 20:20;22.1810644;23.3498164;0.7274808
26/05/2024 20:25;22.0692432;23.3022932;0.7195656
26/05/2024 20:30;22.06388;23.2574;0.725952
26/05/2024 20:45;21.885839;23.1115185;0.72736675
26/05/2024 20:50;21.823946;23.066574;0.7313948
26/05/2024 20:55;21.781374;23.0387744;0.725368
26/05/2024 21:00;21.845784;22.970916;0.745068
26/05/2024 21:15;21.381407;22.8405875;0.727373
26/05/2024 21:20;21.4405876;22.8214056;0.730887
26/05/2024 21:25;21.2876648;22.7962312;0.7255766
26/05/2024 21:30;21.091542;22.8014;0.725283
26/05/2024 21:45;20.669888;22.637219;0.712158
26/05/2024 21:50;20.69433;22.6280436;0.7197394
26/05/2024 21:55;20.7626204;22.5954524;0.7293552
26/05/2024 22:00;20.759808;22.500946;0.732151
26/05/2024 22:15;20.7869775;22.377778;0.715246
26/05/2024 22:20;20.7737248;22.3739952;0.716403
26/05/2024 22:25;20.6652736;22.3604444;0.7292922
26/05/2024 22:30;20.497646;22.279188;0.728569
26/05/2024 22:45;20.4103745;22.3057185;0.72041825
26/05/2024 22:50;20.4129568;22.2429648;0.7100176
26/05/2024 22:55;20.3764948;22.2610388;0.7211014
26/05/2024 23:00;20.362156;22.232612;0.717004
26/05/2024 23:15;20.425646;22.239751;0.72395625
26/05/2024 23:20;20.4227096;22.2510252;0.7230342
26/05/2024 23:25;20.3950328;22.2347532;0.7240834
26/05/2024 23:30;20.402648;22.314006;0.71802
26/05/2024 23:45;20.1907965;22.227263;0.711641
26/05/2024 23:50;20.2040408;22.2174616;0.7174712
26/05/2024 23:55;20.1303904;22.2181988;0.7244656
